id,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5qG3C4mBg8JMU48hI8SaOS,0.529,0.357,2.0,-10.387,0.0298,0.816,3.47e-06,0.11,0.249,150.093
4nb1IKpcYekqY4enXOdNzm,0.441,0.702,1.0,-8.827,0.0341,0.00443,0.0,0.139,0.349,82.934
6hr3cYYXvzF473sSnchaPb,0.683,0.91,7.0,-1.567,0.361,0.179,0.0,0.272,0.834,215.972
5Qs6NNAiu9LoboczOgLIfO,0.948,0.55,1.0,-5.351,0.336,0.107,0.0,0.104,0.451,129.971
7qrch7xVClA6bB299puPoz,0.732,0.701,7.0,-10.368,0.076,0.628,0.623,0.236,0.192,124.89
01yhPS4Pn3chM0sc3gcs6B,0.652,0.475,11.0,-8.646,0.0395,0.852,1.23e-06,0.108,0.656,142.082
7dDQ7tGCVaqOfng9dwSCM2,0.464,0.819,2.0,-5.899,0.242,0.099,0.0,0.106,0.579,159.886
70EGe77g46XEUjIFMgGPiK,0.582,0.537,7.0,-6.865,0.0236,0.233,0.0,0.145,0.34,103.0
3nHMOsEXr1iUnLKVORxLvW,0.623,0.66,0.0,-6.745,0.0375,0.172,6.31e-05,0.288,0.622,82.445
68VG5gnwMlwUxrjMQayXwY,0.658,0.568,1.0,-7.598,0.391,0.0188,0.0,0.161,0.497,156.921
5veKValrmXeCWSeynqYLIC,0.76,0.689,10.0,-4.37,0.0376,0.0133,0.0,0.202,0.554,142.029
1WkY6SEl9LGT1h6UPMHADc,0.588,0.774,1.0,-9.08,0.0396,0.0553,0.0157,0.0795,0.967,168.016
3fyjlRvjzojhCwTlxtgwFP,0.327,0.863,6.0,-4.498,0.0462,0.037,0.00657,0.384,0.173,129.751
3BCjEiinht1jcDdIoaHAhH,0.603,0.792,7.0,-7.168,0.228,0.0394,0.0,0.191,0.461,190.04
3N7fYCKzBSZ92s4zPPXRtf,0.547,0.297,1.0,-13.956,0.0321,0.909,0.00727,0.261,0.512,120.07
24jpjPR3hZ1VAQOWr9sd0t,0.48,0.198,1.0,-16.495,0.04,0.815,0.00275,0.12,0.162,137.863
7JIzEv4l1UVnEZ6owvjnWf,0.703,0.834,0.0,-5.228,0.0265,0.0693,1.62e-06,0.149,0.911,104.01
2ccuOtUjIyx3tPcsnpeBzJ,0.527,0.461,7.0,-5.908,0.0269,0.118,0.0,0.0831,0.227,128.153
1hHnCReCPe1FUkGLTeuCaC,0.715,0.739,6.0,-3.779,0.041,0.578,0.0,0.0887,0.963,101.611
1FHTpARP9QXfyOvzeulI6R,0.534,0.556,11.0,-8.839,0.315,0.104,0.0,0.138,0.154,98.489
42xlGkV3dKBi2mzPdCDRfT,0.636,0.878,1.0,-6.016,0.0464,0.00617,0.76,0.14,0.345,113.031
3KoujhkfGrrc67RIhXR2U3,0.696,0.611,7.0,-8.021,0.272,0.34,0.0,0.0835,0.527,156.01
1TyNYolm3DxfLNWhRg7DJE,0.527,0.104,4.0,-12.561,0.0372,0.651,0.00278,0.113,0.104,119.904
2pubMJ0TomPi6Rvc5DVpNR,0.206,0.418,5.0,-10.05,0.0432,0.00148,0.0162,0.0995,0.11,60.381
57nGjGS6Ujwsowk7PFxdWg,0.791,0.731,11.0,-6.337,0.0452,0.0396,2.91e-05,0.114,0.506,140.007
0ePFzcKSHLIjq2BQLCIhph,0.728,0.504,1.0,-11.469,0.0663,0.131,0.491,0.547,0.363,135.111
5SuWbqdRVVQfxpHKOt5ZxN,0.239,0.255,4.0,-13.043,0.0298,0.89,0.0443,0.15,0.0614,69.226
67djP6VPqGDjG5jJgBEuQb,0.492,0.695,0.0,-9.185,0.0323,0.132,7.12e-05,0.137,0.32,134.031
4mUV6ibaOhrkYNxFT0bSuL,0.485,0.732,3.0,-6.129,0.0426,0.0171,7.28e-06,0.206,0.319,148.916
4vqkuf2iiz4eRMHZakL94e,0.536,0.55,9.0,-6.049,0.0685,0.579,8.1e-06,0.307,0.447,156.053
3aNdYYgyatnA0l5vAwFvP9,0.323,0.253,0.0,-7.861,0.0322,0.929,0.000207,0.101,0.181,79.334
2LEparJLsmYGlf51zAquu8,0.53,0.907,0.0,-5.591,0.0416,0.0112,0.0,0.449,0.679,149.993
6oWSA5EQdY20ZfZCyvjMki,0.628,0.89,7.0,-5.113,0.0424,0.157,0.0,0.179,0.896,87.966
4jCLdCkeE7Y1GvmYtdmAA4,0.73,0.607,2.0,-4.345,0.0767,0.499,0.0,0.0445,0.484,120.02
1MTHQrIE43p9HnjtC5kBDP,0.479,0.923,9.0,-2.41,0.0476,0.0026,0.0,0.154,0.328,149.999
56u1dj83oLeYYGsfycbAwH,0.931,0.49,3.0,-6.0,0.299,0.244,0.0,0.134,0.891,125.011
2UTllO6MsJKMqrT16SEc5Z,0.655,0.627,0.0,-9.897,0.0563,0.206,0.0,0.239,0.327,178.15
6mSH4YFZAI1y5uIXOtnVPe,0.779,0.535,11.0,-7.317,0.0876,0.202,0.0,0.252,0.672,131.959
7JyUaVuryNwyfNiHY0pJTb,0.494,0.282,0.0,-11.158,0.0312,0.835,1.48e-05,0.0775,0.238,136.933
1qwlHf2a7Drko9G5I4WwKH,0.731,0.434,2.0,-9.121,0.0697,0.127,0.0,0.114,0.187,94.922
3fkmqra6uydeAgYLzJ7AOg,0.548,0.79,2.0,-4.985,0.105,0.228,0.0,0.401,0.669,149.081
3TBWKueUXVe3De5CMpbD20,0.736,0.644,10.0,-7.472,0.0445,0.000142,0.000124,0.129,0.454,94.992
5qxMIUF2FqTJOl4DEvfV6i,0.653,0.788,6.0,-3.605,0.0299,0.078,0.0,0.0711,0.724,94.986
3GJnEqJStGudrV7Vch7QXX,0.562,0.436,1.0,-7.993,0.0421,0.633,0.0,0.0784,0.425,74.909
6CcBzkj4M4lKORd6GSaxHY,0.768,0.44,6.0,-10.392,0.0789,0.553,1.29e-05,0.112,0.66,139.964
3FNkxW98DzGgcc4RocTseS,0.508,0.753,0.0,-7.985,0.227,0.776,1.81e-06,0.0868,0.33,174.104
7pLoI3XJLM67CGKAnOf5M5,0.324,0.0438,7.0,-33.04,0.0401,0.993,0.937,0.0713,0.307,110.226
5eEYSPaVwg4Fe1KCMYunQf,0.557,0.0395,3.0,-26.066,0.0419,0.988,0.923,0.121,0.183,84.017
0sCPbmOcdRcTWVDjHh22id,0.308,0.00889,5.0,-28.337,0.0397,0.973,0.936,0.112,0.11,143.231
5vz0Vls8TbtlI58CHQrIpb,0.515,0.048,1.0,-31.346,0.0408,0.989,0.935,0.1,0.0944,98.594
4Vuegf7MFlYZ5h8WK973O3,0.604,0.0325,8.0,-27.453,0.0629,0.993,0.951,0.0956,0.195,71.169
2zM7Ato6xDOi8ten4qn7Cm,0.218,0.00352,1.0,-39.627,0.0515,0.992,0.951,0.139,0.192,68.61
6nEtaXKHUnrcbTjagD9mXC,0.371,0.0247,4.0,-26.325,0.0347,0.989,0.929,0.114,0.11,96.604
2rBLJwsNjWvSx0yVAQLc3B,0.374,0.023,1.0,-33.9,0.0347,0.983,0.916,0.106,0.0776,118.96
6p8tAo2HjobS7Me75EJcBq,0.416,0.0472,1.0,-29.503,0.038,0.988,0.967,0.103,0.152,85.571
7fMLe5XURJy5rNY2lKivZx,0.446,0.0781,2.0,-25.151,0.0639,0.989,0.931,0.0958,0.165,71.176
2gtgt4HljfLVdXRMPG9QiA,0.349,0.0451,4.0,-27.358,0.043,0.996,0.953,0.0758,0.143,93.299
4hHEz6u8xPXcTU4qmVNkpq,0.199,0.0404,10.0,-32.952,0.0339,0.991,0.906,0.105,0.283,166.947
52gy2KpFkLkAERIhMCYESc,0.503,0.0555,3.0,-24.975,0.0338,0.977,0.824,0.106,0.167,128.033
3Erp4addg6gNsxONhzMTff,0.366,0.0478,1.0,-27.788,0.0359,0.985,0.938,0.104,0.157,87.479
16LPouz5bGb5gh4jerSRYi,0.432,0.122,5.0,-24.699,0.0402,0.994,0.855,0.105,0.391,133.597
2lMF3cGQbTOzELfwj4Ex3F,0.438,0.0358,1.0,-28.953,0.0344,0.987,0.93,0.0966,0.115,90.827
3e9Gta423esoiEi5AoIApd,0.343,0.0133,8.0,-25.855,0.0416,0.993,0.948,0.101,0.14,72.186
0PDPU0FvLXuOWRHN0uOV7t,0.324,0.0568,2.0,-26.134,0.0403,0.983,0.932,0.101,0.138,89.204
4gh3kOpFSQPn6jGOI0gZPm,0.56,0.0345,11.0,-28.982,0.0353,0.987,0.918,0.102,0.34,48.281
0BET2XNs9xjzW6uQ5yvqjQ,0.432,0.0458,7.0,-30.643,0.0329,0.984,0.891,0.102,0.203,144.434
3W5GfZBvDJQKovjdCww4pL,0.448,0.011,10.0,-26.821,0.0469,0.996,0.94,0.101,0.301,92.778
2Gv0GXMGtNEcMYjDNVpSRu,0.428,0.0335,0.0,-32.234,0.0403,0.986,0.954,0.0987,0.0587,126.318
3NPDTMVP9BwvbOQXoGNkV0,0.321,0.125,7.0,-27.295,0.0316,0.952,0.856,0.11,0.247,139.737
5CF6kdYN9s5x3Zps5hHPDZ,0.271,0.0185,8.0,-28.615,0.0433,0.993,0.922,0.101,0.116,125.408
0poBmYwvWSP2nZYJYbaOu6,0.492,0.0227,6.0,-28.604,0.0405,0.994,0.912,0.1,0.313,82.51
5axUCaGmmqMGXyAg8BF1FF,0.339,0.0138,11.0,-33.138,0.0337,0.992,0.902,0.0866,0.175,82.431
5twnmeTkgggWszBDSOX7fu,0.387,0.0302,2.0,-30.972,0.0468,0.993,0.874,0.111,0.188,91.714
4jklfyp9aW2xX8oUp7Z8gA,0.328,0.0415,7.0,-30.13,0.0422,0.988,0.939,0.0988,0.108,112.619
4dc6eq2N9fGfdBGtIGZu3N,0.47,0.03,2.0,-24.521,0.0392,0.972,0.909,0.108,0.0614,67.885
3iwSjHyE2dXvTgzL2u771I,0.397,0.00919,11.0,-27.502,0.0402,0.994,0.934,0.104,0.102,76.178
1vaLaizp9SS2AMyadBtwzL,0.22,0.131,7.0,-26.866,0.029,0.972,0.896,0.101,0.305,96.725
37FY79ZJkHEGLSCHNKi8T3,0.427,0.00876,11.0,-27.441,0.0446,0.988,0.821,0.1,0.0929,71.21
2jRlPB32YMnpz1qcIY97oY,0.256,0.00409,1.0,-35.54,0.0396,0.995,0.913,0.12,0.437,101.043
4v1nkqzbzajcLBxEnJ1AP3,0.427,0.0272,1.0,-23.74,0.049,0.96,0.852,0.109,0.0911,68.903
3yXQyJLMVElujd88Gt4fAf,0.353,0.0327,9.0,-27.967,0.0647,0.993,0.951,0.0903,0.359,130.503
32M1PQzEcQ3QayteUcZDrD,0.418,0.115,0.0,-28.377,0.0507,0.99,0.954,0.088,0.193,176.005
6U0Rth9EM8xwmg7rtrKV3t,0.43,0.0404,0.0,-29.926,0.0404,0.982,0.939,0.0982,0.104,82.137
7lE18SWzAxh5SfMbie92jN,0.371,0.0104,8.0,-30.996,0.0353,0.99,0.914,0.139,0.394,105.688
0niChogoxtdK17KtHH0jni,0.301,0.0498,9.0,-29.031,0.0342,0.993,0.924,0.0982,0.0643,77.496
2qCzkyUdNWxGY0lQh0jp8F,0.266,0.0661,8.0,-30.81,0.049,0.991,0.919,0.0993,0.516,191.598
1GGPUkn7gZtsxoMdLqwHms,0.457,0.155,11.0,-26.123,0.0973,0.969,0.953,0.0995,0.494,137.284
6a29Wq1AQWAGVdJGwYDXJs,0.486,0.0161,5.0,-32.073,0.0416,0.985,0.957,0.0975,0.278,122.491
70oTgyGPmB9ZtU2lrjbZfj,0.288,0.0294,1.0,-29.164,0.0358,0.972,0.917,0.109,0.156,80.046
1ijwLR1iybtxaUbasUj7kJ,0.289,0.0253,2.0,-31.435,0.0376,0.994,0.919,0.0837,0.138,99.801
04QMzMxrwND0Tkh3Na0K6K,0.58,0.0261,5.0,-23.713,0.0851,0.993,0.948,0.0891,0.074,127.878
5GYKdUcKo5iuhHla2ekgS9,0.381,0.0056,5.0,-28.975,0.0443,0.995,0.904,0.0963,0.259,133.188
7J6nPXzpkCcAOdVgCkCNtM,0.47,0.0633,1.0,-28.645,0.0411,0.979,0.968,0.108,0.129,104.15
6io03Imv3ItVjAhrBat1WY,0.159,0.13,3.0,-31.957,0.0443,0.982,0.857,0.0963,0.407,207.321
2hxaiA9EtXjMlXhG6SCoW8,0.397,0.00375,9.0,-38.226,0.0393,0.988,0.957,0.115,0.11,64.443
3dTGRSCi9Zw7fT5lA2mDnV,0.468,0.00632,0.0,-28.525,0.219,0.993,0.964,0.107,0.194,69.691
4GkIVom3wSy41JEql2fQ72,0.352,0.2,8.0,-25.565,0.0315,0.995,0.945,0.106,0.276,150.547
0V7qQ46reLI8hWEMXPG3VW,0.38,0.133,1.0,-24.487,0.0371,0.989,0.927,0.105,0.174,74.472
5FeKYp26uQ93jj361VH7mr,0.374,0.21,7.0,-24.427,0.0339,0.965,0.864,0.11,0.398,113.534
1GBNuD6VkNDHXNwL0wgVi2,0.428,0.085,4.0,-24.134,0.0348,0.99,0.904,0.0957,0.382,114.357
1JlqsLiK8l29lI1nvITHpz,0.413,0.0137,6.0,-26.762,0.0445,0.993,0.941,0.0911,0.0612,67.227
0RFePvTBDtrlnhopyDRS73,0.416,0.0267,0.0,-31.465,0.0434,0.995,0.943,0.122,0.393,74.187
65a1ng2xAbaRbYWsq9H2MH,0.329,0.0232,2.0,-24.632,0.0372,0.993,0.922,0.0965,0.112,111.377
2rcjEdhxMASzFKFMLE0VyK,0.397,0.0431,10.0,-26.433,0.0348,0.981,0.893,0.111,0.217,116.304
5r0ag6p51d3VOF8rVaL09E,0.295,0.0223,10.0,-21.883,0.04,0.988,0.943,0.111,0.392,72.766
3QSKmjKCMCc8halbvPmwkl,0.326,0.0115,4.0,-31.348,0.0385,0.993,0.946,0.093,0.266,75.717
3TFkBg4Ykbemy3QeIztw70,0.372,0.0407,3.0,-29.75,0.0489,0.991,0.946,0.101,0.0564,81.931
6CJRpyYTWrVqVGFbu9rc8r,0.488,0.0821,5.0,-28.357,0.0365,0.991,0.924,0.116,0.199,145.053
5k9AFzNbx9ODY0VRgz3uWw,0.479,0.00697,7.0,-25.905,0.0549,0.996,0.963,0.0961,0.0857,74.399
0DoZ4rU4WmaHcySIJHQY5A,0.425,0.00957,0.0,-31.269,0.044,0.995,0.957,0.108,0.0965,91.129
63YGmJOvR3ARYmWmR5e0hz,0.427,0.0188,0.0,-26.621,0.0391,0.991,0.955,0.102,0.16,130.468
3CHSUEhxoy2s7NKVhH89wu,0.476,0.14,3.0,-21.606,0.0373,0.981,0.899,0.102,0.523,95.283
2pzrTJSU6bTqEmZ7Zv5XLM,0.429,0.144,7.0,-24.772,0.0336,0.995,0.959,0.0922,0.154,77.323
3a2fZ1oqZMDnjFI5ANACiz,0.293,0.127,2.0,-30.206,0.165,0.97,0.951,0.11,0.556,171.198
31eqVCJgVXYnJa1GkQdJuC,0.478,0.0285,8.0,-34.448,0.0434,0.98,0.89,0.111,0.0963,115.688
3vqx2A8XnA6aHZ8THpNUfA,0.35,0.159,8.0,-25.324,0.0326,0.981,0.94,0.0987,0.124,138.66
3TV6rwcDHlJOSqmlqjZBJ1,0.594,0.0476,9.0,-23.884,0.0359,0.996,0.855,0.0937,0.173,103.791
5CarVFpPgtCwKinfh0OGlN,0.476,0.117,9.0,-25.818,0.0393,0.988,0.914,0.0952,0.239,108.942
2RMhNaRMKIoOlANHwfcaP1,0.407,0.00977,0.0,-32.728,0.0345,0.988,0.928,0.109,0.164,82.557
6sdG0HUpvMNfsOiwtj6E6j,0.337,0.0239,1.0,-28.586,0.0333,0.977,0.909,0.109,0.143,67.198
16QEKihp9N6eHLbeIat4jb,0.266,0.053,7.0,-26.472,0.0418,0.993,0.943,0.108,0.184,61.38
4xYztiOcXXOiC1TwTsXuY3,0.27,0.0229,5.0,-29.554,0.0363,0.994,0.911,0.0818,0.238,88.897
2n07NKEPbQ1ABTvhTGJcYj,0.465,0.0561,7.0,-30.924,0.0512,0.989,0.882,0.123,0.697,110.634
5ccHob3neg5ciFjZpwSLif,0.187,0.0233,3.0,-28.782,0.0369,0.991,0.807,0.112,0.121,82.643
6DRCugEZcKbSOK9OT5cNvM,0.606,0.0157,9.0,-28.185,0.0683,0.996,0.942,0.0898,0.0639,47.745
3CQN71R8GSjtdBKodHBai2,0.289,0.015,1.0,-32.188,0.0609,0.994,0.908,0.103,0.259,61.393
7Ifj1BA2mFHr1FmCxV9p1M,0.384,0.0178,5.0,-33.397,0.0314,0.994,0.939,0.114,0.164,61.485
3qbkko1sBm8hOhRg2T6OBV,0.359,0.0445,7.0,-27.939,0.0453,0.995,0.9,0.0811,0.14,79.215
7nbupE7oWrRG33GgnIbF7C,0.348,0.00533,6.0,-37.7,0.0415,0.986,0.898,0.108,0.216,103.431
6t1T3fMWfv5svT4ZTsBnBY,0.462,0.168,5.0,-24.302,0.0279,0.995,0.938,0.0927,0.385,136.538
6S7OE2VPyGAEMVotv5jEz1,0.249,0.0134,0.0,-31.505,0.0374,0.991,0.865,0.088,0.12,94.519
3tFmZIO4nrqHC5oPumnSnO,0.395,0.114,5.0,-28.329,0.0328,0.994,0.908,0.0969,0.115,96.927
43xkjr0u5DBR3NfkrCQdHo,0.359,0.0916,0.0,-30.869,0.0336,0.989,0.861,0.111,0.213,103.664
2aWlN3NzJxxY8AXlYYDj8S,0.436,0.235,7.0,-27.379,0.0346,0.981,0.938,0.11,0.529,162.754
5jKUoCq3PWz3bpB1X5dIon,0.408,0.0534,8.0,-21.926,0.0327,0.978,0.958,0.0976,0.266,105.196
1rmTdklw8wgOStLgI4B25Q,0.322,0.00757,1.0,-29.678,0.0353,0.994,0.887,0.0963,0.0686,66.356
2oXoqsL0WnuxFnX3fpGsSz,0.475,0.0435,7.0,-24.419,0.0522,0.994,0.949,0.0977,0.448,61.326
5MLvV7ovcz6rGBGgYQc6dV,0.258,0.0594,2.0,-30.063,0.0405,0.989,0.927,0.0939,0.0476,184.172
2wUWi9sqWy1gKsCkxGYKVT,0.327,0.03,0.0,-27.1,0.0356,0.987,0.869,0.1,0.109,85.579
78FM8RL21qznI4xA2Yqtix,0.367,0.043,0.0,-23.35,0.0424,0.988,0.921,0.138,0.0778,136.026
3poVmAGCtZCM3Y0iRO1zWA,0.48,0.135,1.0,-30.453,0.0536,0.962,0.902,0.105,0.13,93.947
2vsAgLO9cV6kTOXYiPHSKN,0.543,0.0421,7.0,-24.46,0.0418,0.995,0.942,0.102,0.318,54.835
3tDmQa16JU8ORtzOwEsqei,0.543,0.0666,11.0,-23.158,0.038,0.99,0.921,0.109,0.256,134.053
2BBaNuc6B84qcMe0Mg9teB,0.529,0.0144,5.0,-29.174,0.0727,0.996,0.959,0.084,0.189,128.109
6Pko3DcmXsGbMOeiiYNVF7,0.53,0.0763,10.0,-26.919,0.0311,0.989,0.922,0.106,0.329,109.971
14sKAbkXofaqoVmEP52Ire,0.439,0.0359,10.0,-27.508,0.0577,0.996,0.94,0.107,0.0775,107.353
1dIWPXMX4kRHj6Dt2DStUQ,0.571,0.767,2.0,-5.16,0.287,0.336,0.0,0.0809,0.605,93.421
1mSdbey7RstGLY2udgXv74,0.835,0.691,0.0,-5.828,0.113,0.0159,1.44e-05,0.108,0.581,103.999
6zIen2DYr2t19vbwqgORY2,0.367,0.552,7.0,-9.109,0.0504,0.0258,0.000217,0.154,0.0778,93.467
3FImu2LpSuH6gDHBuFgIbS,0.367,0.142,6.0,-12.717,0.0319,0.913,0.00367,0.107,0.1,69.827
0GDTDoQIJPk8zKBK4r1pzK,0.668,0.511,9.0,-7.221,0.229,0.365,8.23e-06,0.0944,0.45,140.977
1NKilzEyipTC34AHEMnKAl,0.771,0.656,1.0,-5.313,0.135,0.39,3.88e-06,0.116,0.65,105.039
3xRH6FPVtheDyNla3T1FE7,0.511,0.525,8.0,-4.595,0.183,0.604,0.0,0.111,0.661,139.885
4XkrlDVc8UQUvsyRsxvU0M,0.74,0.576,6.0,-6.744,0.146,0.0249,0.0,0.104,0.315,110.095
1DOgkaR5Gqa8JtPEIbQORC,0.677,0.541,6.0,-6.057,0.0571,0.48,0.0,0.125,0.379,103.369
2vjsCzLbe7ZPuTIdN8s4E4,0.629,0.818,8.0,-4.234,0.369,0.00612,0.0,0.141,0.422,159.9
7M4fSXTAUQih72cf0FbMgA,0.599,0.547,1.0,-7.498,0.113,0.573,3e-06,0.155,0.425,90.271
0tkgmjBMU6qSxolAKB3f2H,0.547,0.619,3.0,-6.485,0.132,0.0951,2.62e-06,0.0716,0.519,76.285
6ElfCM1XppU0YWkkFYh4s2,0.85,0.658,0.0,-5.558,0.221,0.139,0.0,0.063,0.832,144.445
5ywsqu9AEJnEJhJ05Vf9Me,0.482,0.548,11.0,-9.946,0.0373,0.0363,2.28e-06,0.3,0.346,76.017
501mFwKeLnybf8JO3XL66O,0.554,0.854,9.0,-3.313,0.149,0.068,0.00285,0.166,0.797,83.823
1KkxtIMy5n9AN0hhlzWbAc,0.739,0.849,5.0,-7.563,0.0626,0.115,0.00361,0.103,0.809,79.98
0k4d5YPDr1r7FX77VdqWez,0.828,0.621,8.0,-6.414,0.0565,0.0164,0.00233,0.0845,0.436,128.986
3Z9B9GQ2fFx4IRCG8bbWys,0.705,0.809,5.0,-4.484,0.068,0.145,5.75e-05,0.216,0.508,107.21
5VQagemEOLpJJikcLzDNYR,0.659,0.502,6.0,-11.088,0.405,0.556,5.46e-05,0.0953,0.497,199.891
081Shn2hU3YxvQmGaCPegr,0.805,0.51,4.0,-6.179,0.0569,0.0357,0.000469,0.108,0.36,127.983
7GuP2hQO9oprADjY3gRhCT,0.783,0.627,2.0,-8.521,0.102,0.00756,0.0,0.0606,0.48,100.025
48WidxP9CqyYtk97pwGZ3c,0.443,0.72,7.0,-3.743,0.0733,0.0669,0.0,0.0909,0.374,89.378
5tmxPmmXvgJPU7bIukFX8p,0.769,0.395,2.0,-7.71,0.0287,0.285,0.0,0.0776,0.558,81.485
5QEapWx3ryjwtg0E89b02h,0.723,0.433,6.0,-9.128,0.127,0.367,0.0,0.106,0.45,127.021
61Emqg95O9zo1GNOcyxq4Y,0.442,0.517,9.0,-7.807,0.0548,0.0699,0.0,0.114,0.2,79.867
6RBfz4bNLNzvt37HycN1Xf,0.684,0.514,1.0,-8.584,0.0327,0.00242,0.0,0.193,0.202,88.014
4yIH4PcUVivcxNTy1ETMZ3,0.633,0.664,9.0,-6.588,0.381,0.00797,0.0,0.104,0.617,157.148
74CjepodJooOCQkrGCwE4C,0.664,0.45,8.0,-9.125,0.166,0.204,4.45e-06,0.171,0.254,90.991
58ZPswvAZ5hscCmbYJvNpW,0.615,0.56,8.0,-4.938,0.184,0.0889,0.000114,0.314,0.33,139.441
5SixeLvPsYpk7qq9lo5xYg,0.903,0.535,9.0,-6.434,0.0742,0.297,0.0,0.345,0.508,130.022
4dmNBu6IEQahPJDlQQOY69,0.447,0.42,1.0,-7.915,0.0726,0.617,0.0,0.116,0.15,135.91
3S4gq91XRuohTTfJZAiGVK,0.621,0.763,0.0,-5.511,0.0684,0.0286,0.0,0.529,0.45,139.994
5OFoInHe162W9I97oVDzY8,0.47,0.552,7.0,-8.382,0.0351,0.751,0.0021,0.119,0.302,78.152
6BkYYJzfpG3u4Rs4VLXAie,0.656,0.561,4.0,-4.39,0.0493,0.213,0.0,0.234,0.492,139.04
2kJijusZZbCWGbjTe5afS1,0.2,0.195,9.0,-14.32,0.0458,0.766,0.00917,0.114,0.04,81.024
0GGfGINoVYiSFXPOjg3RHj,0.821,0.412,7.0,-7.795,0.0341,0.625,1.64e-05,0.0985,0.333,109.977
3EG9FJ0ToLfgnc1IG2Z1wz,0.468,0.652,0.0,-4.912,0.0722,0.333,0.000318,0.55,0.39,140.223
6VFKuuqSbA1GpMEosUgTwQ,0.637,0.299,7.0,-11.314,0.0366,0.742,0.0,0.359,0.364,83.872
4rvzmiYWfzfQ3tnXEt1KQv,0.453,0.461,1.0,-6.387,0.0533,0.0319,0.0,0.142,0.414,98.172
18ddJHQ7CUzNBiy55L0Xjj,0.437,0.184,1.0,-17.667,0.0313,0.72,0.00253,0.113,0.247,80.088
3Q8RBppQeYLLHafNb2cJTz,0.761,0.536,11.0,-7.487,0.119,0.0754,0.0,0.154,0.525,133.04
0NeBH6OPQMBJMcmhRoCUmv,0.654,0.683,3.0,-3.906,0.0578,0.0148,0.0,0.109,0.321,113.86
5SFssNXGjeOxdAnECfgttm,0.661,0.693,6.0,-6.553,0.196,0.324,0.0336,0.0959,0.613,82.058
3T9VLKYbT0pGWPqhy415G0,0.628,0.686,1.0,-3.848,0.141,0.161,0.0,0.101,0.549,91.964
3YJJjQPAbDT7mGpX3WtQ9A,0.436,0.655,1.0,-8.37,0.0583,0.499,8.1e-06,0.688,0.412,121.002
6tDDoYIxWvMLTdKpjFkc1B,0.653,0.524,11.0,-9.016,0.0502,0.112,0.0,0.203,0.553,83.97
5Jg9DV3m2umJpoHXV2e6j8,0.358,0.356,8.0,-7.477,0.0543,0.799,0.0,0.196,0.231,81.154
57JVGBtBLCfHw2muk5416J,0.933,0.528,5.0,-6.472,0.162,0.112,0.329,0.163,0.756,109.975
2zYzyRzz6pRmhPzyfMEC8s,0.574,0.913,6.0,-4.793,0.133,0.061,0.00158,0.156,0.423,115.728
3YBZIN3rekqsKxbJc9FZko,0.273,0.952,11.0,-8.762,0.0843,0.0169,0.0111,0.142,0.472,100.271
39shmbIHICJ2Wxnk1fPSdz,0.743,0.836,2.0,-6.465,0.116,0.0804,0.0,0.384,0.82,113.375
2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4.0,-5.025,0.0431,0.326,0.0,0.659,0.901,94.379
0hCB0YR03f6AmQaHbwWDe8,0.412,0.902,9.0,-11.6,0.405,0.0484,0.131,0.405,0.422,89.74
5MxNLUsfh7uzROypsoO5qe,0.307,0.433,1.0,-10.057,0.029,0.388,9.08e-05,0.332,0.224,160.9
0J6mQxEZnlRt9ymzFntA6z,0.534,0.887,0.0,-3.777,0.0345,0.0768,9.93e-05,0.325,0.72,122.494
70LcF31zb1H0PyJoS1Sx1r,0.515,0.43,7.0,-9.935,0.0372,0.0097,0.000133,0.129,0.104,91.844
4bHsxqR3GMrXTxEPLuK5ue,0.5,0.748,4.0,-9.072,0.0363,0.127,0.0,0.447,0.514,118.852
0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0.0,-9.744,0.0276,0.0644,0.00428,0.128,0.789,120.151
3dPQuX8Gs42Y7b454ybpMR,0.743,0.446,4.0,-7.807,0.0683,0.0039,0.118,0.337,0.278,123.596
1Ly0ssAgeM7YqdHptao8Oe,0.426,0.619,4.0,-11.501,0.0722,8.44e-05,0.00239,0.17,0.382,162.721
70YvYr2hGlS01bKRIho1HM,0.545,0.64,4.0,-9.937,0.224,0.00249,0.0304,0.196,0.606,80.544
3d9DChrdc6BOeFsbrZ3Is0,0.559,0.345,4.0,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581
08mG3Y1vljYA6bvDt4Wqkj,0.31,0.7,9.0,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386
40riOy7x9W7GXjyGp4pjAv,0.579,0.508,2.0,-9.484,0.027,0.00574,0.000494,0.0575,0.609,147.125
4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,7.0,-12.013,0.0255,0.181,0.000331,0.118,0.886,97.782
2LawezPeJhN4AWuSB0GtAU,0.741,0.697,0.0,-7.028,0.0277,0.0664,2.28e-05,0.133,0.774,116.109
4P5KoWXOxwuobLmHXLMobV,0.5,0.824,4.0,-5.846,0.0388,0.00016,0.00161,0.0916,0.539,120.125
63OFKbMaZSDZ4wtesuuq6f,0.438,0.71,2.0,-12.412,0.0919,0.262,0.537,0.221,0.53,145.928
